first_action_id,first_time_stamp,user_id,device_id,time_stamp,item_type,action_id,item_id,item_name,page_url,page_name,scene_log
eds_live_enter_event,1563197489528,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197489528,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197489528,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197489528,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197489528,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197489528,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197501385,1025936519,6868FDE2-A195-4363-9962-C412B29F3700,1563197501385,eds_live,eds_live_enter_event,480000001787617,3.4.1 大型互联网高并发缓存架构,NULL,NULL,NULL
eds_live_enter_event,1563197501385,1025936519,6868FDE2-A195-4363-9962-C412B29F3700,1563197501385,eds_live,eds_live_enter_event,480000001787617,3.4.1 大型互联网高并发缓存架构,NULL,NULL,NULL
eds_live_enter_event,1563197501385,1025936519,6868FDE2-A195-4363-9962-C412B29F3700,1563197501385,eds_live,eds_live_enter_event,480000001787617,3.4.1 大型互联网高并发缓存架构,NULL,NULL,NULL
eds_live_enter_event,1563197501385,1025936519,6868FDE2-A195-4363-9962-C412B29F3700,1563197501385,eds_live,eds_live_enter_event,480000001787617,3.4.1 大型互联网高并发缓存架构,NULL,NULL,NULL
eds_live_enter_event,1563197511055,1019044350,512A3A48-F961-4E3F-8CB8-82272D714AFB,1563197511055,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197525160,1390582970,e2f99362de600bd,1563197525160,course,mob_item_click,1003046004,提高办公效率必学的键盘操作技巧,NULL,首页,兴趣类目
eds_live_enter_event,1563197525160,1390582970,e2f99362de600bd,1563197525160,course,mob_item_click,1003046004,提高办公效率必学的键盘操作技巧,NULL,首页,兴趣类目
eds_live_enter_event,1563197525160,1390582970,e2f99362de600bd,1563197525160,course,mob_item_click,1003046004,提高办公效率必学的键盘操作技巧,NULL,首页,兴趣类目
eds_live_enter_event,1563197525160,1390582970,e2f99362de600bd,1563197525160,course,mob_item_click,1003046004,提高办公效率必学的键盘操作技巧,NULL,首页,兴趣类目
eds_live_enter_event,1563197525160,1390582970,e2f99362de600bd,1563197525160,course,mob_item_click,1003046004,提高办公效率必学的键盘操作技巧,NULL,首页,兴趣类目
eds_live_enter_event,1563197530654,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197530654,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197530654,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197530654,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197530654,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197530654,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197533044,1142083562,85B32E76-A0D1-4718-B3D8-2CA10AA433BD,1563197533044,eds_live,eds_live_enter_event,480000001787743,1.4.1 Vue在网易的实践（一）,NULL,NULL,NULL
eds_live_enter_event,1563197533044,1142083562,85B32E76-A0D1-4718-B3D8-2CA10AA433BD,1563197533044,eds_live,eds_live_enter_event,480000001787743,1.4.1 Vue在网易的实践（一）,NULL,NULL,NULL
eds_live_enter_event,1563197533044,1142083562,85B32E76-A0D1-4718-B3D8-2CA10AA433BD,1563197533044,eds_live,eds_live_enter_event,480000001787743,1.4.1 Vue在网易的实践（一）,NULL,NULL,NULL
eds_live_enter_event,1563197533954,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197533954,eds_live,eds_live_enter_event,480000001805608,2.2.9 组件化在网易云课堂中的实践,NULL,NULL,NULL
eds_live_enter_event,1563197533954,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197533954,eds_live,eds_live_enter_event,480000001805608,2.2.9 组件化在网易云课堂中的实践,NULL,NULL,NULL
eds_live_enter_event,1563197539667,1385663962,39B1A985-5166-4DAC-B7BD-C44CF9874A57,1563197539667,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197547832,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197547832,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197547832,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197547832,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197547832,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197547832,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197547832,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197547832,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197547832,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197547832,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197549218,1396439774,69874c0e0b16707,1563197549218,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197556516,1392185682,b316826a9cedebf,1563197556516,course,mob_item_click,1003630008,考研数学一,NULL,首页,兴趣类目
eds_live_enter_event,1563197556516,1392185682,b316826a9cedebf,1563197556516,course,mob_item_click,1003630008,考研数学一,NULL,首页,兴趣类目
eds_live_enter_event,1563197575592,1396206439,8C860677-F6CD-4EBE-A9F8-0B993FD21608,1563197575592,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197581426,1396331616,dae6650878c4503,1563197581426,eds_live,eds_live_enter_event,480000001803746,一、并发编程基石-线程池原理解析与实现,NULL,NULL,NULL
eds_live_enter_event,1563197581426,1396331616,dae6650878c4503,1563197581426,eds_live,eds_live_enter_event,480000001803746,一、并发编程基石-线程池原理解析与实现,NULL,NULL,NULL
eds_live_enter_event,1563197581426,1396331616,dae6650878c4503,1563197581426,eds_live,eds_live_enter_event,480000001803746,一、并发编程基石-线程池原理解析与实现,NULL,NULL,NULL
eds_live_enter_event,1563197581443,1396331616,dae6650878c4503,1563197581443,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197581443,1396331616,dae6650878c4503,1563197581443,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197583507,1391021392,4BDD5BED-57FD-40EF-BC0C-8D87A7439B5E,1563197583507,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197595436,1396404428,29e48952ccb9596,1563197595436,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197595436,1396404428,29e48952ccb9596,1563197595436,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197595436,1396404428,29e48952ccb9596,1563197595436,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197595439,1396404428,29e48952ccb9596,1563197595439,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197595439,1396404428,29e48952ccb9596,1563197595439,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197597353,1392185682,b316826a9cedebf,1563197597353,microspec,mob_item_click,1001195002,新媒体视频导演,NULL,首页,兴趣类目
eds_live_enter_event,1563197597353,1392185682,b316826a9cedebf,1563197597353,microspec,mob_item_click,1001195002,新媒体视频导演,NULL,首页,兴趣类目
eds_live_enter_event,1563197598184,1384612911,CB018E26-2E92-4DAB-A1F8-593748FD0243,1563197598184,url,mob_item_click,10003,人工智能与数据科学,NULL,首页,体系课程
eds_live_enter_event,1563197598184,1384612911,CB018E26-2E92-4DAB-A1F8-593748FD0243,1563197598184,url,mob_item_click,10003,人工智能与数据科学,NULL,首页,体系课程
eds_live_enter_event,1563197601834,1034063568,26d36f051d9eb14,1563197601834,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197601834,1034063568,26d36f051d9eb14,1563197601834,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197604288,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197604288,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197604288,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197604288,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197604288,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197604288,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197604288,1016046630,83B9F90A-3BA8-4D6F-A83E-51EDC3DC2B8B,1563197604288,eds_live,eds_live_enter_event,480000001770662,1.2.3 JAVA锁相关,NULL,NULL,NULL
eds_live_enter_event,1563197609091,1396404428,29e48952ccb9596,1563197609091,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197609672,1396426579,B180A95D-EDDB-40A1-B741-AE2831D545AD,1563197609672,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197609672,1396426579,B180A95D-EDDB-40A1-B741-AE2831D545AD,1563197609672,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197609672,1396426579,B180A95D-EDDB-40A1-B741-AE2831D545AD,1563197609672,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197609672,1396426579,B180A95D-EDDB-40A1-B741-AE2831D545AD,1563197609672,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197614799,12563196,49E51F1C-84E5-4BA3-9369-3C9605DB0EC1,1563197614799,eds_live,eds_live_enter_event,480000001806736,从业务到架构，打造基于nodejs的全能web服务器,NULL,NULL,NULL
eds_live_enter_event,1563197614799,12563196,49E51F1C-84E5-4BA3-9369-3C9605DB0EC1,1563197614799,eds_live,eds_live_enter_event,480000001806736,从业务到架构，打造基于nodejs的全能web服务器,NULL,NULL,NULL
eds_live_enter_event,1563197614799,12563196,49E51F1C-84E5-4BA3-9369-3C9605DB0EC1,1563197614799,eds_live,eds_live_enter_event,480000001806736,从业务到架构，打造基于nodejs的全能web服务器,NULL,NULL,NULL
eds_live_enter_event,1563197616690,1396144226,A349D2A9-4149-4254-8902-B6AC695534DB,1563197616690,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197617573,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197617573,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197618112,1392185682,b316826a9cedebf,1563197618112,course,mob_item_click,1004813001,如何记忆一本书? 「超级记忆法」,NULL,首页,兴趣类目
eds_live_enter_event,1563197618112,1392185682,b316826a9cedebf,1563197618112,course,mob_item_click,1004813001,如何记忆一本书? 「超级记忆法」,NULL,首页,兴趣类目
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197620898,1392082135,F5C6265E-9C47-49CF-B853-AA0288F68243,1563197620898,eds_live,eds_live_enter_event,480000001806615,用Python处理文本数据：星座运势分析,NULL,NULL,NULL
eds_live_enter_event,1563197627852,1384612911,CB018E26-2E92-4DAB-A1F8-593748FD0243,1563197627852,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
